customer_id,age,gender,region,acquisition_channel,tenure_months,annual_income,monthly_spend,purchase_frequency,complaints_last_6m,support_tickets,discount_usage_ratio,satisfaction_score,churn,high_purchase_intent,segment
2609,45,Female,South,Retail,44,48183.0,304.29,1,2,0,0.675,4.06,0,1,3
2610,60,Female,East,Online,37,94262.29,956.81,4,1,2,0.955,4.79,0,1,1
2611,68,Male,West,Online,25,67256.78,808.42,5,0,0,0.8,5.0,0,1,2
2612,66,Female,South,Online,52,59104.36,533.71,2,0,3,0.559,4.65,0,1,3
2613,27,Female,North,Online,63,32989.11,267.89,4,0,2,0.46,4.91,0,1,3
2614,49,Female,North,Retail,51,60084.04,473.56,2,1,0,0.947,4.66,0,1,3
2615,23,Female,West,Online,55,94059.31,449.0,2,0,2,0.424,4.96,0,0,3
2616,52,Male,West,Online,59,88037.46,1244.65,2,0,0,0.545,5.0,0,1,1
2617,69,Female,West,Partner,27,64936.3,776.7,3,1,2,0.334,4.54,0,0,1
2618,20,Female,North,Online,5,39323.97,330.7,6,0,1,0.281,4.86,0,1,2
2619,52,Male,North,Online,24,42771.02,424.04,2,1,1,0.846,3.94,0,1,0
2620,67,Female,South,Online,54,44653.35,453.45,3,0,2,0.247,4.64,0,0,3
2621,62,Female,North,Online,58,83006.79,583.63,2,0,2,0.144,5.0,0,0,3
2622,38,Female,South,Online,37,89370.97,531.57,7,0,2,0.728,4.08,0,1,2
2623,23,Female,East,Online,56,63526.07,533.71,4,0,4,0.841,5.0,0,1,3
2624,66,Male,South,Online,6,54544.55,327.71,1,0,1,0.928,4.26,0,1,0
2625,65,Other,North,Online,46,87876.79,853.86,4,0,2,0.667,4.42,0,1,1
2626,48,Male,South,Online,49,42385.68,331.79,2,0,3,0.348,4.62,0,0,3
2627,68,Female,East,Online,37,60932.82,709.49,3,0,1,0.511,4.31,0,1,1
2628,18,Male,East,Partner,51,68333.39,684.44,1,1,0,0.186,4.43,0,0,3
2629,50,Female,South,Online,35,44469.59,451.48,6,0,0,0.212,4.22,0,1,2
2630,20,Female,South,Online,38,48553.54,654.3,4,0,2,0.896,4.98,0,1,2
2631,66,Female,East,Retail,43,47152.72,533.71,2,0,0,0.849,4.7,0,1,3
2632,53,Female,North,Online,57,85501.08,898.23,4,1,1,0.279,4.27,0,1,1
2633,65,Male,West,Online,18,94458.61,353.49,4,2,0,0.38,4.14,0,1,2
2634,47,Female,West,Retail,22,62066.27,705.25,3,1,3,0.959,4.05,0,1,0
2635,22,Female,North,Retail,30,55172.07,495.29,1,0,1,0.392,4.69,0,0,3
2636,19,Male,West,Online,15,49202.86,299.1,5,0,0,0.327,4.65,0,1,2
2637,35,Female,North,Retail,24,60031.43,237.0,3,1,1,0.201,4.07,0,0,0
2638,56,Female,South,Retail,25,50096.01,559.44,2,3,1,0.408,2.59,1,0,0
2639,25,Female,East,Online,23,58253.46,627.91,2,1,1,0.364,4.85,0,0,2
2640,62,Female,South,Online,30,67438.19,736.11,1,1,1,0.735,3.54,0,0,0
2641,30,Male,North,Online,36,52704.37,470.16,4,0,1,0.347,5.0,0,1,2
2642,43,Female,North,Retail,50,56587.41,658.88,3,0,2,0.458,4.37,0,0,3
2643,28,Male,East,Online,22,56661.82,540.33,1,0,0,0.321,5.0,0,0,2
2644,42,Male,North,Online,61,54283.86,379.27,2,1,2,0.319,4.61,0,0,3
2645,41,Male,South,Online,35,52053.94,472.99,2,0,0,0.251,5.0,0,0,3
2646,18,Male,South,Partner,52,73719.54,691.9,1,2,2,0.498,3.71,0,0,0
2647,47,Male,West,Online,9,28126.75,340.21,2,1,0,0.429,3.65,0,0,0
2648,58,Female,West,Online,13,88337.04,693.35,5,0,1,0.058,4.33,0,1,2
2649,66,Male,West,Online,33,62439.53,533.6,3,0,1,0.931,4.41,0,1,2
2650,35,Male,East,Retail,27,59310.604999999996,958.76,1,0,1,0.349,4.42,0,0,1
2651,63,Male,East,Online,36,73051.4,943.57,3,0,1,0.758,3.96,0,1,1
2652,63,Female,South,Retail,12,47254.94,294.18,2,1,3,0.907,3.87,0,1,0
2653,69,Male,North,Online,34,43541.55,573.66,4,1,1,0.011,2.81,0,0,0
2654,37,Male,West,Online,49,41419.15,283.45,2,0,2,0.123,4.29,0,0,3
2655,62,Female,South,Online,52,55552.78,756.43,2,0,0,0.191,4.66,0,0,1
2656,47,Male,South,Online,18,72585.68,403.75,4,0,2,0.886,4.15,0,1,2
2657,21,Female,North,Online,25,49492.28,426.63,4,1,0,0.546,4.21,0,1,2
2658,32,Male,South,Retail,38,70942.77,1015.68,6,1,2,0.311,4.37,0,1,1
2659,52,Male,East,Online,37,17377.42,106.19,1,1,3,0.044,4.47,0,0,3
2660,26,Male,South,Retail,57,53059.79,722.25,7,0,2,0.035,5.0,0,1,1
2661,40,Female,East,Online,28,81008.47,702.5,2,0,0,0.578,4.75,0,1,2
2662,58,Male,North,Retail,48,56922.52,318.75,8,1,3,0.703,4.3,0,1,2
2663,25,Female,North,Online,63,45075.41,684.95,10,1,3,0.386,4.59,0,1,1
2664,43,Male,West,Online,22,48176.82,464.73,3,2,1,0.288,4.77,0,0,2
2665,29,Female,South,Online,59,15000.0,298.7,3,0,2,0.807,4.74,0,1,3
2666,45,Male,South,Partner,24,41787.56,545.37,4,1,2,0.866,4.32,0,1,2
2667,30,Male,South,Partner,24,79030.34,320.32,3,0,2,0.383,5.0,0,0,2
2668,68,Male,East,Retail,47,49513.15,373.19,3,0,1,0.748,4.59,0,1,3
2669,21,Female,East,Retail,45,51638.2,389.48,1,1,1,0.869,3.69,0,0,0
2670,68,Male,South,Online,40,18027.38,189.71,6,1,0,0.381,4.68,0,1,2
2671,59,Female,West,Online,17,30644.92,150.38,5,0,1,0.161,4.76,0,1,2
2672,62,Female,West,Online,7,81420.89,600.72,4,0,1,0.368,4.51,0,1,2
2673,62,Other,North,Retail,65,71111.29,878.24,2,2,1,0.062,4.09,0,0,1
2674,27,Male,East,Online,63,36646.1,273.89,4,1,0,0.036,3.44,0,0,3
2675,66,Female,West,Online,63,48649.7,576.33,5,0,0,0.825,4.48,0,1,3
2676,48,Female,South,Retail,37,59474.9,531.01,3,0,1,0.853,4.13,0,1,3
2677,68,Female,North,Online,63,38469.7,240.27,3,1,0,0.647,3.91,0,1,3
2678,63,Other,North,Retail,34,23925.41,158.98,5,1,2,0.857,4.16,0,1,2
2679,48,Female,East,Online,6,57134.21,275.86,2,2,4,0.935,3.12,0,0,0
2680,37,Female,West,Retail,15,70306.95,688.81,3,1,3,0.686,4.9,0,1,2
2681,24,Female,North,Retail,20,70653.43,327.66,4,1,2,0.912,4.42,0,1,2
2682,23,Male,East,Retail,27,75754.27,932.73,1,0,1,0.92,4.07,0,1,1
2683,38,Female,South,Online,67,32035.97,440.14,3,0,3,0.274,3.54,0,0,3
2684,60,Female,South,Online,24,61042.23,288.76,1,1,2,0.95,3.75,0,0,0
2685,44,Female,East,Online,44,55167.88,743.99,6,0,0,0.984,4.64,0,1,1
2686,43,Female,West,Online,20,58430.03,789.38,2,2,3,0.28,3.34,0,0,0
2687,30,Male,North,Retail,46,56187.93,269.68,5,0,1,0.627,5.0,0,1,2
2688,47,Male,North,Online,41,48111.93,656.11,5,0,0,0.22,3.92,0,1,1
2689,51,Male,South,Online,11,15000.0,114.91,3,0,3,0.394,4.44,0,0,2
2690,69,Female,South,Online,33,80912.92,878.01,3,0,3,0.624,4.35,0,1,1
2691,55,Male,East,Partner,8,65939.82,346.38,1,0,2,0.037,4.27,0,0,0
2692,49,Female,East,Online,64,33282.78,486.23,8,0,1,0.646,3.85,0,1,1
2693,65,Female,North,Online,50,68516.37,847.27,5,1,1,0.486,4.3,0,1,1
2694,40,Female,South,Online,67,51948.51,739.42,4,0,0,0.124,4.79,0,1,1
2695,66,Male,East,Online,63,52458.5,752.69,1,0,0,0.685,4.9,0,1,3
2696,37,Female,South,Partner,16,46168.54,218.27,5,1,2,0.942,4.48,0,1,2
2697,24,Male,East,Online,51,69664.75,747.61,2,0,0,0.002,5.0,0,0,3
2698,39,Female,South,Retail,8,45603.18,284.99,1,0,2,0.438,3.37,0,0,0
2699,24,Male,South,Retail,69,40256.98,240.75,1,0,1,0.126,4.35,0,0,3
2700,24,Male,North,Retail,56,80371.41,434.09,2,0,0,0.207,5.0,0,0,3
2701,63,Male,North,Retail,49,56780.13,787.99,2,1,1,0.492,4.7,0,0,1
2702,59,Female,North,Retail,71,57345.24,693.83,4,1,0,0.291,3.62,0,0,1
2703,29,Male,East,Online,61,72464.35,376.37,2,2,1,0.649,3.86,0,1,3
2704,61,Female,North,Online,62,47983.44,721.56,3,1,4,0.264,3.46,0,0,1
2705,21,Female,East,Retail,8,51573.24,600.07,10,1,0,0.776,4.43,0,1,2
2706,32,Female,West,Retail,2,65502.87,424.57,2,1,1,0.183,5.0,0,0,2
2707,54,Male,East,Online,69,32255.2,342.57,2,0,3,0.907,4.84,0,1,3
2708,33,Male,East,Online,18,63979.78,698.52,2,0,2,0.4,3.68,0,0,0
2709,55,Male,North,Online,31,46397.19,530.19,4,0,0,0.055,4.32,0,1,2
2710,63,Male,South,Online,4,75398.51,607.54,4,1,1,0.1,4.27,0,1,2
2711,21,Female,West,Online,45,69839.94,656.7,6,0,0,0.533,4.67,0,1,1
2712,19,Male,South,Online,59,67461.87,323.97,0,1,5,0.911,3.91,0,1,3
2713,66,Male,West,Online,60,31074.74,318.63,1,1,3,0.515,3.57,0,0,3
2714,45,Male,East,Retail,42,58138.88,427.41,1,0,0,0.45,4.37,0,0,3
2715,44,Female,South,Retail,47,38809.2,333.68,1,0,1,0.773,4.08,0,1,3
2716,42,Male,North,Retail,37,59336.45,418.11,3,0,0,0.227,4.47,0,0,3
2717,40,Female,North,Retail,32,18324.97,207.66,3,2,1,0.677,4.22,0,1,2
2718,53,Male,South,Online,40,32265.02,286.93,5,0,0,0.218,4.9,0,1,2
2719,48,Other,South,Online,67,81402.6,697.78,4,0,1,0.845,4.27,0,1,1
2720,26,Female,East,Retail,18,66642.96,349.26,1,1,3,0.881,4.53,0,1,2
2721,50,Male,East,Retail,34,53631.31,747.93,4,1,0,0.195,4.88,0,1,1
2722,52,Male,South,Retail,43,43642.62,301.65,3,0,3,0.144,4.41,0,0,3
2723,23,Male,East,Retail,41,40483.43,382.79,3,1,1,0.723,4.09,0,1,3
2724,37,Male,West,Retail,3,63602.8,338.41,6,1,1,0.653,5.0,0,1,2
2725,59,Male,East,Retail,21,53814.62,601.35,3,0,0,0.622,5.0,0,1,2
2726,50,Female,West,Retail,46,87839.65,768.26,6,0,1,0.509,3.96,0,1,1
2727,25,Female,South,Retail,50,56674.25,533.71,3,1,0,0.129,4.9,0,0,3
2728,20,Male,West,Online,53,61056.97,852.95,4,1,0,0.719,5.0,0,1,1
2729,48,Female,South,Online,71,35006.94,470.34,3,0,2,0.162,4.82,0,0,3
2730,42,Male,North,Online,48,53507.41,509.02,1,1,2,0.543,3.81,0,1,0
2731,67,Other,North,Online,42,63185.85,550.01,5,0,0,0.347,4.58,0,1,2
2732,45,Male,North,Retail,24,53289.86,729.47,1,0,4,0.332,5.0,0,0,2
2733,66,Female,West,Online,27,51258.69,708.47,2,0,1,0.832,4.94,0,1,2
2734,29,Female,North,Online,59,65884.37,738.4,1,0,2,0.456,4.66,0,0,3
2735,41,Male,West,Retail,34,87266.82,1020.53,3,0,0,0.493,5.0,0,0,1
2736,25,Male,West,Online,51,62609.45,868.33,3,2,1,0.896,3.37,0,0,1
2737,47,Male,South,Retail,9,80595.35,1060.96,1,1,0,0.558,4.15,0,1,1
2738,27,Female,West,Online,10,71188.84,309.97,3,0,2,0.801,4.58,0,1,2
2739,43,Female,West,Online,16,79518.36,1074.37,3,0,1,0.863,4.33,0,1,1
2740,35,Female,West,Online,14,49025.04,529.18,1,0,2,0.695,3.47,0,0,0
2741,27,Female,South,Online,44,56275.31,566.16,2,0,2,0.144,4.94,0,0,3
2742,23,Female,South,Online,46,56350.08,496.41,2,0,2,0.119,4.06,0,0,3
2743,44,Male,North,Online,40,69832.99,517.05,2,0,2,0.434,4.06,0,0,0
2744,67,Female,West,Online,21,74263.43,868.85,0,0,1,0.063,4.24,0,0,0
2745,28,Female,West,Online,41,62251.01,673.01,0,0,2,0.301,4.22,0,0,0
2746,39,Male,East,Retail,9,75780.72,419.22,1,0,1,0.208,4.41,0,0,0
2747,29,Female,North,Online,34,49860.03,514.99,3,0,0,0.039,5.0,0,0,2
2748,60,Male,West,Online,12,75936.8,386.11,3,1,2,0.399,4.72,0,0,2
2749,39,Male,South,Online,6,78284.57,654.77,2,0,0,0.249,4.47,0,0,2
2750,68,Female,East,Partner,12,72194.93,686.81,4,0,2,0.102,4.24,0,1,2
2751,30,Male,East,Retail,8,62415.06,611.22,3,1,3,0.73,4.0,0,1,0
2752,22,Male,North,Partner,34,72839.82,386.12,4,1,0,0.913,3.9,0,1,0
2753,48,Male,North,Partner,39,43907.92,273.94,5,1,1,0.621,4.31,0,1,2
2754,51,Female,North,Online,44,63570.52,456.41,5,2,1,0.929,3.5,0,0,0
2755,69,Female,West,Retail,32,65409.19,669.56,5,1,1,0.166,5.0,0,1,2
2756,63,Male,West,Online,13,36068.72,479.89,4,1,1,0.768,4.33,0,1,2
2757,63,Male,South,Retail,2,68542.52,765.25,1,0,2,0.409,4.12,0,0,0
2758,50,Male,South,Online,51,37521.26,501.66,1,1,2,0.49,4.39,0,0,3
2759,36,Female,South,Online,70,52297.47,418.21,1,1,2,0.664,3.42,0,0,3
2760,40,Male,South,Partner,20,60715.7,308.44,7,0,3,0.784,4.25,0,1,2
2761,24,Female,East,Retail,15,46846.75,605.73,6,0,1,0.06,4.93,0,1,2
2762,40,Female,South,Partner,23,61485.97,558.93,2,2,1,0.388,4.33,0,0,0
2763,36,Male,East,Online,16,61198.03,294.87,4,0,3,0.765,4.98,0,1,2
2764,19,Female,South,Online,16,45236.73,420.18,4,0,0,0.535,3.34,0,0,0
2765,28,Female,East,Online,36,70223.54,763.44,4,0,2,0.342,4.95,0,1,1
2766,45,Female,West,Online,56,46245.18,377.87,4,2,2,0.041,3.57,0,0,3
2767,37,Male,North,Online,51,101183.54,449.24,3,0,2,0.007,3.9,0,0,3
2768,69,Female,North,Online,69,58029.38,671.89,3,3,2,0.425,2.58,1,0,0
2769,42,Female,East,Retail,26,38916.71,181.96,4,0,0,0.484,4.42,0,1,2
2770,67,Female,North,Online,35,42281.85,390.39,3,1,0,0.229,5.0,0,0,2
2771,52,Other,North,Retail,28,80656.45,958.61,4,0,0,0.8,5.0,0,1,1
2772,20,Male,West,Retail,3,52635.27,707.01,4,0,2,0.723,5.0,0,1,2
2773,28,Female,South,Retail,28,35452.25,303.63,4,1,1,0.188,4.21,0,1,2
2774,54,Female,East,Online,19,75366.83,287.67,6,2,1,0.188,4.07,0,1,2
2775,46,Male,West,Online,34,52519.67,462.93,5,1,1,0.865,3.53,0,0,0
2776,33,Male,North,Online,12,71761.55,459.05,2,0,2,0.919,3.65,0,0,0
2777,45,Male,South,Retail,53,76840.19,999.37,2,0,1,0.985,4.45,0,1,1
2778,64,Female,North,Online,60,64940.34,810.19,1,4,0,0.686,2.46,1,0,0
2779,38,Male,South,Online,69,103126.33,816.81,2,1,1,0.929,3.74,0,0,1
2780,20,Female,North,Partner,7,28954.64,325.01,4,2,4,0.149,3.7,0,0,0
2781,34,Male,West,Retail,9,45276.9,313.14,6,0,1,0.156,5.0,0,1,2
2782,66,Male,South,Retail,69,55392.9,604.47,3,0,5,0.042,4.25,0,0,3
2783,57,Female,North,Online,61,100701.12,1363.15,6,1,2,0.539,3.61,0,0,1
2784,61,Male,North,Partner,42,92364.04,576.24,7,0,1,0.221,3.86,0,1,1
2785,65,Female,North,Online,23,83196.44,587.17,2,1,0,0.569,4.31,0,1,0
2786,24,Male,North,Online,37,45705.77,618.32,5,0,3,0.008,4.2,0,1,1
2787,32,Female,North,Retail,39,47804.73,424.0,1,1,0,0.529,4.26,0,1,3
2788,21,Male,East,Retail,61,45085.92,350.32,3,0,1,0.889,4.47,0,1,3
2789,18,Other,West,Online,38,45898.32,246.6,5,1,0,0.726,4.36,0,1,2
2790,61,Female,West,Online,2,86868.68,655.79,2,0,0,0.367,5.0,0,0,2
2791,66,Male,West,Online,50,55612.19,566.32,1,0,1,0.068,5.0,0,0,3
2792,26,Male,West,Retail,56,57993.03,542.61,5,1,2,0.245,4.33,0,1,3
2793,55,Male,South,Retail,22,73938.96,488.55,2,1,3,0.503,3.56,0,0,0
2794,45,Female,South,Online,9,30056.5,225.95,3,0,1,0.257,4.29,0,0,2
2795,21,Female,East,Online,11,60947.62,618.16,6,0,4,0.776,4.33,0,1,2
2796,65,Male,South,Retail,60,40256.31,604.49,3,0,1,0.935,5.0,0,1,3
2797,63,Male,East,Retail,32,54700.53,593.92,7,1,1,0.176,3.78,0,0,2
2798,47,Female,West,Online,38,49444.43,537.89,3,1,2,0.006,4.9,0,0,2
2799,54,Female,North,Retail,69,48516.35,659.99,3,0,0,0.084,4.26,0,0,3
2800,38,Female,West,Partner,5,64060.47,326.05,1,1,1,0.803,4.45,0,1,2
2801,59,Male,West,Online,15,63981.84,437.79,2,1,0,0.054,5.0,0,0,2
2802,41,Female,East,Retail,60,56043.23,316.77,2,0,1,0.746,3.73,0,0,3
2803,69,Other,South,Retail,39,66672.32,529.16,2,1,1,0.405,4.42,0,0,3
2804,21,Male,South,Online,2,44364.94,592.71,1,2,2,0.426,3.53,0,0,0
2805,26,Male,North,Retail,50,72268.55,578.55,1,0,1,0.731,4.69,0,1,3
2806,68,Male,South,Retail,10,56288.42,685.43,4,2,1,0.32,3.61,0,0,0
2807,33,Female,East,Online,56,51294.06,317.57,6,0,0,0.81,3.56,0,0,3
2808,34,Male,East,Online,57,45694.34,411.17,5,1,2,0.094,3.86,0,1,3
2809,59,Female,North,Retail,59,55654.85,502.16,3,0,0,0.719,4.82,0,1,3
2810,27,Female,East,Online,34,93671.51,559.67,4,1,2,0.904,4.86,0,1,2
2811,44,Female,West,Online,20,58860.35,444.27,1,1,1,0.164,4.32,0,0,0
2812,32,Female,North,Online,63,59310.604999999996,465.12,3,0,0,0.555,5.0,0,1,3
2813,28,Male,North,Retail,40,76538.74,679.82,9,0,4,0.641,4.38,0,1,1
2814,68,Female,West,Partner,46,51505.29,662.9,2,0,0,0.133,4.31,0,0,3
2815,28,Male,East,Retail,10,65107.66,816.05,4,3,1,0.543,3.74,0,0,0
2816,22,Female,East,Retail,45,49098.11,465.48,5,2,1,0.252,3.78,0,0,3
2817,53,Female,West,Online,42,83053.92,1152.47,1,0,0,0.754,5.0,0,1,1
2818,63,Female,East,Online,21,49366.32,229.02,2,0,0,0.568,3.9,0,1,0
2819,24,Female,East,Partner,55,59310.604999999996,617.34,7,0,1,0.411,5.0,0,1,1
2820,54,Male,North,Online,10,41113.31,322.25,7,2,4,0.743,4.43,0,1,2
2821,46,Female,West,Retail,52,54727.69,549.4,4,0,1,0.732,4.8,0,1,3
2822,61,Female,West,Online,69,85199.92,886.64,5,0,2,0.21,5.0,0,1,1
2823,24,Female,South,Online,41,63027.14,625.27,5,1,1,0.026,4.0,0,1,1
2824,68,Male,East,Retail,8,100886.39,1254.22,3,1,4,0.248,3.56,0,0,1
2825,50,Male,East,Online,40,55155.47,421.02,3,1,1,0.883,4.4,0,1,3
2826,61,Female,North,Online,38,64626.77,814.56,6,0,4,0.397,4.12,0,1,1
2827,36,Male,North,Online,40,94292.69,902.64,4,2,0,0.201,4.15,0,1,1
2828,67,Female,East,Online,20,32749.38,301.06,2,2,1,0.369,3.97,0,0,0
2829,50,Female,East,Online,45,30520.5,282.64,1,2,1,0.383,3.74,0,0,0
2830,24,Female,East,Retail,19,45680.85,328.28,3,1,2,0.454,4.28,0,0,2
2831,65,Male,South,Online,40,74640.71,580.77,4,1,0,0.45,4.67,0,1,2
2832,59,Female,West,Retail,43,31022.68,412.39,2,0,0,0.298,4.55,0,0,3
2833,33,Male,South,Retail,46,70746.88,665.65,2,1,2,0.299,3.85,0,0,0
2834,46,Male,North,Online,57,69480.72,448.19,6,0,2,0.8,5.0,0,1,3
2835,38,Female,North,Online,63,96259.02,1113.7,2,0,1,0.663,4.66,0,1,1
2836,46,Male,West,Partner,56,78818.73,864.56,5,3,1,0.679,3.85,0,1,1
2837,68,Male,East,Retail,57,66552.9,940.54,3,1,0,0.191,4.59,0,0,1
2838,64,Male,South,Partner,62,84464.39,800.69,2,0,2,0.992,4.51,0,1,1
2839,29,Female,North,Online,18,69700.27,719.99,2,0,2,0.087,4.27,0,0,0
2840,68,Female,North,Retail,21,51718.74,451.1,0,0,2,0.683,4.03,0,1,0
2841,40,Male,North,Retail,38,39397.1,445.76,2,0,1,0.743,4.48,0,1,3
2842,54,Male,North,Partner,34,49751.42,426.05,2,1,1,0.267,4.41,0,0,3
2843,57,Female,East,Online,50,59278.67,379.28,3,0,0,0.077,4.91,0,0,3
2844,43,Male,North,Partner,1,63150.33,835.61,3,0,0,0.737,4.72,0,1,2
2845,41,Female,North,Online,10,21566.48,246.62,2,1,2,0.566,4.27,0,1,2
2846,41,Female,South,Retail,54,56047.91,640.24,3,0,1,0.966,4.02,0,1,3
2847,62,Female,East,Online,59,60514.47,618.9,2,0,0,0.728,4.37,0,1,3
2848,38,Female,South,Retail,22,69855.67,762.57,3,0,2,0.93,4.83,0,1,2
2849,32,Female,North,Online,23,89282.42,432.31,1,1,0,0.634,3.78,0,0,0
2850,36,Female,East,Retail,40,63341.76,494.51,4,0,1,0.498,4.69,0,1,2
2851,28,Male,South,Online,34,43627.87,257.18,2,0,0,0.945,4.63,0,1,3
2852,38,Male,North,Online,13,27274.57,142.61,1,0,2,0.819,4.33,0,1,0
2853,23,Female,East,Retail,36,72366.2,334.64,2,0,2,0.035,4.78,0,0,3
2854,22,Male,West,Retail,59,44356.43,558.32,1,1,0,0.583,4.31,0,1,3
2855,55,Female,East,Online,52,59310.604999999996,531.54,5,1,1,0.149,3.72,0,0,3
2856,22,Female,North,Retail,59,85153.56,1088.48,3,1,3,0.948,4.32,0,1,1
2857,47,Female,South,Online,46,32206.65,437.8,3,1,2,0.676,3.89,0,1,3
2858,58,Male,East,Retail,63,69970.07,477.46,4,0,2,0.451,3.86,0,1,3
2859,55,Female,West,Retail,18,83267.2,901.42,1,1,3,0.96,4.33,0,1,1
2860,41,Female,West,Retail,4,78342.71,628.56,4,0,1,0.336,4.03,0,1,2
2861,28,Male,West,Retail,9,22265.17,293.77,4,0,0,0.444,4.52,0,1,2
2862,66,Female,West,Online,71,44634.26,443.55,2,3,0,0.399,3.7,0,0,3
2863,61,Female,East,Online,46,36956.75,313.82,1,0,1,0.132,4.43,0,0,3
2864,49,Other,East,Retail,18,69422.51,451.04,1,1,0,0.15,3.89,0,0,0
2865,22,Female,East,Online,61,67439.88,896.16,1,0,2,0.591,3.89,0,1,1
2866,19,Male,East,Online,22,15000.0,111.89,2,1,3,0.07,3.63,0,0,0
2867,34,Male,East,Retail,43,54585.03,700.71,6,3,3,0.931,2.97,0,0,0
2868,26,Female,North,Online,18,74412.96,410.24,3,0,0,0.328,4.59,0,0,2
2869,62,Male,West,Online,7,62663.57,623.12,4,1,2,0.321,3.92,0,1,0
2870,28,Male,North,Partner,19,59310.604999999996,513.5,1,3,1,0.14,2.73,1,0,0
2871,32,Male,South,Online,17,53430.11,253.64,6,1,4,0.351,3.99,0,1,2
2872,68,Male,South,Online,40,40939.06,273.1,4,2,4,0.691,3.36,0,0,0
2873,60,Female,West,Online,2,59693.0,371.4,2,1,0,0.957,4.38,0,1,2
2874,29,Male,North,Online,18,60937.68,705.15,2,1,0,0.193,4.43,0,0,2
2875,37,Female,South,Retail,41,71074.58,790.93,1,0,1,0.178,5.0,0,0,1
2876,44,Male,South,Retail,28,72537.0,441.54,3,0,3,0.139,4.73,0,0,2
2877,52,Female,North,Retail,46,61545.51,546.52,1,0,1,0.574,3.93,0,1,0
2878,66,Male,North,Online,47,79708.35,418.06,3,1,2,0.117,3.05,0,0,0
2879,63,Female,South,Online,69,53251.36,700.29,1,0,0,0.088,3.79,0,0,3
2880,68,Male,West,Online,60,59310.604999999996,463.08,4,1,1,0.744,4.02,0,1,3
2881,20,Female,South,Retail,17,68586.97,877.16,4,0,0,0.793,3.9,0,1,1
2882,30,Male,West,Retail,50,62274.83,848.77,2,0,2,0.315,4.13,0,0,1
2883,47,Male,East,Online,45,68944.77,517.74,3,2,2,0.581,4.33,0,1,3
2884,20,Male,West,Retail,43,37239.88,259.04,1,0,3,0.742,4.03,0,1,3
2885,36,Female,West,Retail,57,92234.33,1245.08,5,0,1,0.049,4.81,0,1,1
2886,25,Female,East,Online,11,72789.04,364.76,5,1,1,0.635,4.02,0,1,2
2887,66,Male,East,Retail,27,54816.06,239.6,5,0,1,0.286,4.29,0,1,2
2888,21,Male,North,Retail,58,43161.84,334.28,3,0,0,0.409,5.0,0,0,3
2889,25,Female,East,Online,64,79388.76,1006.06,4,2,0,0.356,3.98,0,1,1
2890,28,Female,North,Online,3,40168.14,416.16,5,1,2,0.718,4.3,0,1,2
2891,25,Male,East,Retail,34,100704.57,1402.9,2,1,3,0.469,4.43,0,0,1
2892,47,Female,East,Partner,19,48962.31,372.56,0,1,0,0.76,4.59,0,1,0
2893,36,Female,West,Retail,12,90969.09,568.81,4,2,2,0.315,3.66,0,0,0
2894,65,Female,East,Retail,5,56679.47,409.98,8,0,0,0.541,5.0,0,1,2
2895,31,Male,South,Retail,39,88453.44,1060.4,3,1,3,0.907,3.84,0,1,1
2896,45,Male,South,Online,48,46772.37,323.8,3,0,0,0.438,5.0,0,0,3
2897,52,Male,East,Online,38,59310.604999999996,807.37,2,1,1,0.576,3.55,0,0,0
2898,50,Female,South,Online,27,74485.49,660.35,3,0,1,0.671,4.42,0,1,2
2899,59,Male,South,Partner,55,71917.39,913.19,4,1,1,0.912,4.38,0,1,1
2900,28,Female,South,Retail,47,79813.71,1009.72,7,0,3,0.636,4.33,0,1,1
2901,44,Female,East,Partner,65,51225.5,513.62,2,0,0,0.612,4.18,0,1,3
2902,59,Female,North,Online,25,61526.55,689.82,3,1,3,0.834,3.24,0,0,0
2903,62,Male,East,Online,17,82470.99,600.57,0,1,0,0.992,4.38,0,1,0
2904,50,Male,South,Retail,33,47305.4,604.14,3,1,1,0.899,4.12,0,1,0
2905,51,Male,South,Online,36,70305.74,846.51,1,0,2,0.125,4.19,0,0,1
2906,62,Female,South,Online,33,56055.12,576.6,7,0,2,0.676,5.0,0,1,2
2907,50,Female,North,Retail,60,63705.73,471.55,3,1,0,0.329,4.15,0,0,3
2908,67,Male,East,Retail,4,61521.9,806.95,3,0,2,0.414,4.23,0,0,2
2909,24,Female,East,Retail,38,45810.9,663.24,2,1,0,0.645,3.35,0,0,0
2910,36,Male,West,Online,31,55307.52,581.55,4,0,1,0.145,4.08,0,1,2
2911,23,Male,South,Online,15,62608.78,850.69,2,1,0,0.693,4.69,0,1,1
2912,22,Male,East,Online,46,58150.97,532.01,1,2,5,0.294,3.09,0,0,0
2913,42,Female,East,Online,57,88309.25,743.84,3,0,1,0.819,4.88,0,1,1
2914,29,Male,East,Online,39,78179.2,676.4,3,2,3,0.372,3.06,0,0,0
2915,39,Male,East,Online,7,65219.65,260.81,3,0,0,0.05,4.22,0,0,2
2916,40,Female,West,Partner,6,46263.37,415.57,3,1,0,0.599,3.85,0,1,0
2917,50,Female,West,Online,30,45167.58,488.42,0,0,2,0.75,4.58,0,1,3
2918,67,Male,North,Online,48,95528.6,526.28,1,0,2,0.617,4.28,0,1,3
2919,62,Male,South,Online,23,41822.06,280.7,7,0,0,0.779,4.29,0,1,2
2920,37,Female,East,Retail,22,62049.47,673.77,6,0,0,0.804,5.0,0,1,2
